Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 07:55:27,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111727,0,0,0,0,
2020/01/27 07:55:46,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111746,0,0,0,0,
2020/01/27 07:55:56,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111756,0,0,0,0,
2020/01/27 07:56:06,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111766,0,0,0,0,
2020/01/27 07:56:25,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111785,0,0,0,0,
2020/01/27 07:56:26,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111786,0,0,0,0,
2020/01/27 07:56:36,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111796,0,0,0,0,
2020/01/27 07:56:46,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111806,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 07:57:18,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111838,0,0,0,0,
2020/01/27 07:57:28,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111848,0,0,0,0,
2020/01/27 07:57:38,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111858,0,0,0,0,
2020/01/27 07:57:57,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111877,0,0,0,0,
2020/01/27 07:58:02,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111882,0,0,0,0,
2020/01/27 07:58:12,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111892,0,0,0,0,
2020/01/27 07:58:22,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111902,0,0,0,0,
2020/01/27 07:58:39,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111919,0,0,0,0,
2020/01/27 07:58:49,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111929,0,0,0,0,
2020/01/27 07:58:59,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111939,0,0,0,0,
2020/01/27 07:59:04,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111944,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 07:59:31,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111971,0,0,0,0,
2020/01/27 07:59:41,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111981,0,0,0,0,
2020/01/27 07:59:51,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580111991,0,0,0,0,
2020/01/27 08:00:10,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112010,0,0,0,0,
2020/01/27 08:00:20,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112020,0,0,0,0,
2020/01/27 08:00:30,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112030,0,0,0,0,
2020/01/27 08:00:55,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112055,0,0,0,0,
2020/01/27 08:01:05,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112065,0,0,0,0,
2020/01/27 08:01:15,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112075,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 08:01:47,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112107,0,0,0,0,
2020/01/27 08:01:57,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112117,0,0,0,0,
2020/01/27 08:02:07,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112127,0,0,0,0,
2020/01/27 08:02:26,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112146,0,0,0,0,
2020/01/27 08:02:36,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112156,0,0,0,0,
2020/01/27 08:02:46,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112166,0,0,0,0,
2020/01/27 08:03:05,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112185,0,0,0,0,
2020/01/27 08:03:15,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112195,0,0,0,0,
2020/01/27 08:03:25,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112205,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 08:03:57,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112237,0,0,0,0,
2020/01/27 08:04:07,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112247,0,0,0,0,
2020/01/27 08:04:17,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112257,0,0,0,0,
2020/01/27 08:04:36,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112276,0,0,0,0,
2020/01/27 08:04:46,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112286,0,0,0,0,
2020/01/27 08:04:56,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112296,0,0,0,0,
2020/01/27 08:05:15,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112315,0,0,0,0,
2020/01/27 08:05:25,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112325,0,0,0,0,
2020/01/27 08:05:35,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112335,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 08:06:07,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112367,0,0,0,0,
2020/01/27 08:06:17,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112377,0,0,0,0,
2020/01/27 08:06:27,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112387,0,0,0,0,
2020/01/27 08:06:46,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112406,0,0,0,0,
2020/01/27 08:06:56,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112416,0,0,0,0,
2020/01/27 08:07:06,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112426,0,0,0,0,
2020/01/27 08:07:26,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112446,0,0,0,0,
2020/01/27 08:07:36,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112456,0,0,0,0,
2020/01/27 08:07:46,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112466,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 08:08:18,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112498,0,0,0,0,
2020/01/27 08:08:28,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112508,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 08:09:43,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112583,0,0,0,0,
2020/01/27 08:09:53,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112593,0,0,0,0,
2020/01/27 08:10:03,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112603,0,0,0,0,
2020/01/27 08:10:22,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112622,0,0,0,0,
2020/01/27 08:10:32,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112632,0,0,0,0,
2020/01/27 08:10:42,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112642,0,0,0,0,
2020/01/27 08:11:01,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112661,0,0,0,0,
2020/01/27 08:11:11,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112671,0,0,0,0,
2020/01/27 08:11:21,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112681,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 08:11:53,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112713,0,0,0,0,
2020/01/27 08:12:03,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112723,0,0,0,0,
2020/01/27 08:12:13,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112733,0,0,0,0,
2020/01/27 08:12:32,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112752,0,0,0,0,
2020/01/27 08:12:42,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112762,0,0,0,0,
2020/01/27 08:12:52,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112772,0,0,0,0,
2020/01/27 08:13:12,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112792,0,0,0,0,
2020/01/27 08:13:32,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112812,0,0,0,0,
2020/01/27 08:13:42,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112822,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 08:14:13,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112853,0,0,0,0,
2020/01/27 08:14:23,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112863,0,0,0,0,
2020/01/27 08:14:33,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112873,0,0,0,0,
2020/01/27 08:14:52,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112892,0,0,0,0,
2020/01/27 08:15:02,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112902,0,0,0,0,
2020/01/27 08:15:12,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112912,0,0,0,0,
2020/01/27 08:15:31,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112931,0,0,0,0,
2020/01/27 08:15:41,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112941,0,0,0,0,
2020/01/27 08:15:51,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112951,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 08:16:23,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112983,0,0,0,0,
2020/01/27 08:16:33,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580112993,0,0,0,0,
2020/01/27 08:16:43,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113003,0,0,0,0,
2020/01/27 08:17:02,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113022,0,0,0,0,
2020/01/27 08:17:12,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113032,0,0,0,0,
2020/01/27 08:17:22,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113042,0,0,0,0,
2020/01/27 08:17:41,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113061,0,0,0,0,
2020/01/27 08:17:51,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113071,0,0,0,0,
2020/01/27 08:18:01,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113081,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 08:18:33,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113113,0,0,0,0,
2020/01/27 08:18:43,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113123,0,0,0,0,
2020/01/27 08:18:53,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113133,0,0,0,0,
2020/01/27 08:19:12,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113152,0,0,0,0,
2020/01/27 08:19:22,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113162,0,0,0,0,
2020/01/27 08:19:32,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113172,0,0,0,0,
2020/01/27 08:19:51,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113191,0,0,0,0,
2020/01/27 08:20:01,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113201,0,0,0,0,
2020/01/27 08:20:11,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113211,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 08:20:43,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113243,0,0,0,0,
2020/01/27 08:20:53,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113253,0,0,0,0,
2020/01/27 08:21:03,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113263,0,0,0,0,
2020/01/27 08:21:22,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113282,0,0,0,0,
2020/01/27 08:21:32,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113292,0,0,0,0,
2020/01/27 08:21:42,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113302,0,0,0,0,
2020/01/27 08:22:01,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113321,0,0,0,0,
2020/01/27 08:22:11,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113331,0,0,0,0,
2020/01/27 08:22:21,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113341,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 08:22:53,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113373,0,0,0,0,
2020/01/27 08:23:03,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113383,0,0,0,0,
2020/01/27 08:23:13,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113393,0,0,0,0,
2020/01/27 08:23:32,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113412,0,0,0,0,
2020/01/27 08:23:42,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113422,0,0,0,0,
2020/01/27 08:23:52,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113432,0,0,0,0,
2020/01/27 08:24:11,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113451,0,0,0,0,
2020/01/27 08:24:21,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113461,0,0,0,0,
2020/01/27 08:24:31,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113471,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 08:25:03,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113503,0,0,0,0,
2020/01/27 08:25:13,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113513,0,0,0,0,
2020/01/27 08:25:23,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113523,0,0,0,0,
2020/01/27 08:25:42,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113542,0,0,0,0,
2020/01/27 08:25:52,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113552,0,0,0,0,
2020/01/27 08:26:02,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113562,0,0,0,0,
2020/01/27 08:26:31,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113591,0,0,0,0,
2020/01/27 08:26:41,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113601,0,0,0,0,
2020/01/27 08:26:51,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113611,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 08:27:23,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113643,0,0,0,0,
2020/01/27 08:27:33,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113653,0,0,0,0,
2020/01/27 08:27:43,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113663,0,0,0,0,
2020/01/27 08:28:02,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113682,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 08:28:16,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113696,0,0,0,0,
2020/01/27 08:28:26,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113706,0,0,0,0,
2020/01/27 08:28:36,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113716,0,0,0,0,
2020/01/27 08:28:55,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113735,0,0,0,0,
2020/01/27 08:29:05,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113745,0,0,0,0,
2020/01/27 08:29:15,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113755,0,0,0,0,
2020/01/27 08:29:34,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113774,0,0,0,0,
2020/01/27 08:29:44,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113784,0,0,0,0,
2020/01/27 08:29:54,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113794,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 08:30:26,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113826,0,0,0,0,
2020/01/27 08:30:36,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113836,0,0,0,0,
2020/01/27 08:30:46,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113846,0,0,0,0,
2020/01/27 08:31:05,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113865,0,0,0,0,
2020/01/27 08:31:15,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113875,0,0,0,0,
2020/01/27 08:31:25,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113885,0,0,0,0,
2020/01/27 08:31:44,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113904,0,0,0,0,
2020/01/27 08:31:54,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113914,0,0,0,0,
2020/01/27 08:32:04,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113924,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 08:32:36,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113956,0,0,0,0,
2020/01/27 08:32:46,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113966,0,0,0,0,
2020/01/27 08:32:56,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113976,0,0,0,0,
2020/01/27 08:33:15,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580113995,0,0,0,0,
2020/01/27 08:33:25,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580114005,0,0,0,0,
2020/01/27 08:33:35,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580114015,0,0,0,0,
2020/01/27 08:33:54,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580114034,0,0,0,0,
2020/01/27 08:34:04,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580114044,0,0,0,0,
2020/01/27 08:34:14,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580114054,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 08:34:46,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580114086,0,0,0,0,
2020/01/27 08:34:56,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580114096,0,0,0,0,
2020/01/27 08:35:06,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580114106,0,0,0,0,
2020/01/27 08:35:25,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580114125,0,0,0,0,
2020/01/27 08:35:35,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580114135,0,0,0,0,
2020/01/27 08:35:45,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580114145,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 08:36:17,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580114177,0,0,0,0,
2020/01/27 08:36:27,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580114187,0,0,0,0,
2020/01/27 08:36:37,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580114197,0,0,0,0,
2020/01/27 08:36:56,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580114216,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/27 08:37:05,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580114225,0,0,0,0,
2020/01/27 08:37:15,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580114235,0,0,0,0,
2020/01/27 08:37:25,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580114245,0,0,0,0,
2020/01/27 08:37:44,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580114264,0,0,0,0,
2020/01/27 08:37:54,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580114274,0,0,0,0,
2020/01/27 08:38:04,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1580114284,0,0,0,0,
